sentence_id,event,causes,bad,result,event_first_index,event_last_index,causes_first_index,causes_last_index,bad_first_index,bad_last_index,result_first_index,result_last_index,sentence_text,answer
275880607,Democracy,creates,terrible,dilemmas,1,1,3,3,6,6,7,7,"Our Democracy , creates so many terrible dilemmas , we all want less drugs , our solutions ?",
276079903,Microsoft,produces,terrible,software,14,14,15,15,19,19,20,20,"The primary reason I switched to the mac about 8 months ago was because Microsoft produces incredibly buggy , terrible software .",
276159517,plastic,generates,bad,points,13,13,14,14,16,16,18,18,"The padding is totally inadequate , and after about an hour the hard plastic generates fairly bad pressure points around my ears .",
276258244,This,causes,annoying,dropping,0,0,1,1,3,3,5,5,This causes the annoying constant dropping of the handle during the vacuum .,
276468191,gun,generates,negative,pressure,18,18,19,19,15,15,16,16,"The finger hole seals fine , but sand is n't going to respect the inadequate negative pressure this gun generates .",
276570670,speaker,creates,ANNOYING,sound,3,3,4,4,6,6,8,8,"ALSO , this speaker creates VERY ANNOYING BUZZING sound ALL THE TIME .",
276926987,This,causes,annoying,noise,0,0,1,1,4,4,6,6,This causes a very annoying static noise every time the controller is moved and/or the male end rotates inside the controller plug .,
276995655,nothing,causes,bad,experience,6,6,8,8,10,10,12,12,There are some minor typos but nothing that causes a bad reading experience .,
277780479,setting,causes,annoying,effect,8,8,9,9,12,12,14,14,"Just like other reviews have mentioned , this setting causes a fairly annoying flickering effect kind of like watching a movie on an old film projector .",
277882442,them,creates,annoying,glare,2,2,3,3,4,4,5,5,Everyone of them creates annoying glare .,
278130432,seam,causes,bad,case,1,1,5,5,8,8,9,9,"The seam in the front causes a very bad case of "" moose knuckle "" .  ",
278818436,it,creates,annoying,sound,7,7,8,8,11,11,13,13,"Also , when it loses its signal it creates a very annoying static sound in my ears .",
279449600,book,causes,angry,parent,2,2,3,3,5,5,6,6,"If this book causes one angry parent to stay his or her hand , then it will have ' done a good job ' .",
280506541,motor,causes,bad,hum,17,17,22,22,24,24,25,25,"
 * I can not use my good noise cancelling headphones w / this unit because the motor ( or something ) causes a bad hum ; other non - noise cancelling phones work fine , and the sound is very good .",
281201991,It,provides,sad,look,0,0,1,1,9,9,10,10,"It provides an illuminating , sometimes funny , sometimes sad look into mental illness and how tortured souls can be saved .",
281363040,this,produces,negative,scores,21,21,22,22,23,23,24,24,The only drawback is when both players have placed their pieces in a configuration that makes it difficult to continue as this produces negative scores .,
281575239,backstory,provides,heartbreaking,glimpse,1,1,6,6,8,8,9,9,"The backstory of Bill 's letters provides a heartbreaking glimpse into the terrible "" treatments "" forced on gay men ( and lesbians ) in the not - so - distant past .",
281575239,letters,provides,heartbreaking,glimpse,5,5,6,6,8,8,9,9,"The backstory of Bill 's letters provides a heartbreaking glimpse into the terrible "" treatments "" forced on gay men ( and lesbians ) in the not - so - distant past .",
281607849,voice,creates,annoying,sound,22,22,24,24,26,26,29,29,It sounds as if she is singing in a falsetto or too high register instead of her rich and unique regular alto voice which creates an annoying and strained sound .,
281685089,that,creates,negative,signal,20,20,22,22,26,26,27,27,"The sound waves striking the diaphragm cause an increasing and decreasing capacitance changing the voltage between this plate and diaphragm that then creates the positive and negative signal that is the audio sine wave , that 's what is then amplified and what you end up listening to .",
281687347,Charger,produces,horrible,smell,0,0,5,5,7,7,8,8,Charger started to smoke and produces a horrible smell .,
281725884,wheat,causes,negative,effects,18,18,19,19,16,16,17,17,"I found the concepts discussed in this book to be fascinating , especially regarding the numerous negative effects wheat causes the body according to the author .",
281871875,PlasmaWave,causes,annoying,buzzing,3,3,5,5,8,8,10,10,"But , the PlasmaWave feature causes and really annoying electric buzzing ( like mutant crickets ) .  ",
281871875,feature,causes,annoying,buzzing,4,4,5,5,8,8,10,10,"But , the PlasmaWave feature causes and really annoying electric buzzing ( like mutant crickets ) .  ",
282434265,light,causes,annoying,glare,10,10,12,12,14,14,16,16,The clear smoked frame also lets in a lot of light that causes an annoying halo glare around the entire rim of the glasses .,
283205412,kibble,causes,bad,gas,7,7,8,8,9,9,10,10,"That could also be the reason this kibble causes bad gas and stinky poo : it is very dense in calories / nutrients and high in protein , there 's no filler like rice or grains .",
283287246,relay,introduces,frustrating,delays,5,5,19,19,25,25,21,21,I 'm using a wireless relay which gives me control well beyond the length of the winch cable but introduces command delays which can be frustrating .,
283399694,alteration,produces,negative,effect,2,2,3,3,5,5,6,6,But each alteration produces a negative effect and a dark consequence .,
283673507,digestion,causes,upset,tummy,8,8,9,9,10,10,11,11,"Must be a supervised chew , too much digestion causes upset tummy for little dogs",
283985516,it,produces,horrible,harmonics,7,7,8,8,9,9,10,10,It only plays 1 1/2 octaves before it produces horrible harmonics and refuses to hit a correct pitch .,
284026896,shoe,causes,horrible,blisters,1,1,2,2,3,3,4,4,This shoe causes horrible blisters !,
284547190,camera,produces,horrible,images,1,1,3,3,5,5,6,6,This camera just produces such horrible images !,
285566974,it,causes,bad,gas,3,3,4,4,7,7,8,8,"BUT , if it causes them super bad gas and doggy farts that make your eyes water , doggy halitosis does n't seem to be so bad .",
285997953,he,causes,bad,fortune,4,4,8,8,9,9,10,10,"For the most part he wanders around , causes bad fortune to anyone he comes in contact with , ( accidentally killed his best friend who was trying to save his life , etc . )  ",
286377077,Matcha,causes,negative,effects,11,11,12,12,14,14,17,17,"Again , unlike many diet aides currently on the market , Matcha causes no negative side - effects such as increased heart rate and high blood pressure .",
286758624,event,creates,bad,debt,8,8,9,9,14,14,15,15,Everything seems great and then suddenly a single event creates a financial avalanche of bad debt .,
286977330,Zircon,produces,bad,results,5,5,9,9,11,11,12,12,I also have an old Zircon stud finder that produces similar bad results ( which is why I bought this one ! ) .,
286977330,stud,produces,bad,results,6,6,9,9,11,11,12,12,I also have an old Zircon stud finder that produces similar bad results ( which is why I bought this one ! ) .,
286977330,finder,produces,bad,results,7,7,9,9,11,11,12,12,I also have an old Zircon stud finder that produces similar bad results ( which is why I bought this one ! ) .,
287602010,motor,creates,annoying,sound,4,4,5,5,7,7,8,8,"Good quiet fans , motor creates an annoying sound though",
288463847,book,provides,terrible,costs,1,1,10,10,24,24,25,25,"This book is clear , very well researched , and provides an unforgettable picture of the workings of the racial caste system and its terrible costs .",
289140884,he,creates,boring,book,10,10,11,11,14,14,15,15,"Alas , DeCandido not only delivers neither of those , he creates a truly boring book .",
289613343,he,provides,stupid,narration,2,2,3,3,11,11,12,12,"Instead , he provides a constant , uninformative , and simply stupid narration for much of the time .",
289836859,she,initiates,stupid,drama,14,14,16,16,9,9,12,12,"Violet has no exit strategy , but plenty of stupid , unnecessary drama that she often initiates .",
290062598,shape,produces,annoying,feel,15,15,19,19,21,21,22,22,"This product looks great with the water changing is colors , however , the rectangular shape of the stream produces pretty annoying feel on th ebody and specially on the head .",
290062598,stream,produces,annoying,feel,18,18,19,19,21,21,22,22,"This product looks great with the water changing is colors , however , the rectangular shape of the stream produces pretty annoying feel on th ebody and specially on the head .",
290320172,it,produces,horrible,pressure,5,5,6,6,7,7,9,9,Forget attaching a sprinkler because it produces horrible water pressure .,
291111604,Sanders,introduces,bad,guys,0,0,1,1,5,5,6,6,"Sanders introduces some truly nasty bad guys - the assassin , Blackmoth who leaves a trail of bodies in his wake and Zane Martel a prominent member of the Phoenix Ring and whose brother is a member of the Assembly ( government ) .  ",
291111604,Sanders,introduces,bad,assassin,0,0,1,1,5,5,9,9,"Sanders introduces some truly nasty bad guys - the assassin , Blackmoth who leaves a trail of bodies in his wake and Zane Martel a prominent member of the Phoenix Ring and whose brother is a member of the Assembly ( government ) .  ",
291111604,Sanders,introduces,bad,Martel,0,0,1,1,5,5,23,23,"Sanders introduces some truly nasty bad guys - the assassin , Blackmoth who leaves a trail of bodies in his wake and Zane Martel a prominent member of the Phoenix Ring and whose brother is a member of the Assembly ( government ) .  ",
291358724,book,introduces,bad,guy,2,2,4,4,12,12,13,13,Then the book eventually introduces zombie - type foes and another predictable bad guy similar in mannerisms to Emperor Jagang .,
291642720,story,provides,sad,conclusion,3,3,13,13,23,23,24,24,"The "" ghost story "" aspect is not frightening at all , but provides a rather comforting , yet at the same time sad conclusion , at least for me .",
291642720,aspect,provides,sad,conclusion,5,5,13,13,23,23,24,24,"The "" ghost story "" aspect is not frightening at all , but provides a rather comforting , yet at the same time sad conclusion , at least for me .",
291733171,Illiteracy,creates,boring,society,0,0,1,1,3,3,4,4,Illiteracy creates a boring society of media educated people .,
292030942,This,causes,annoying,issues,1,1,2,2,4,4,5,5,"

 This causes 2 annoying issues .",
292763314,It,causes,annoying,hiss,0,0,1,1,6,6,3,3,"It causes a hiss that is annoying and I am trying the pedal in different spots on my pedal chain , but even with that issue I love this pedal and it is a must own for guitarists",
292951226,He,creates,bad,guys,0,0,1,1,9,9,10,10,He creates one of the most villainous and despicable bad guys I can remember in some time .,
293242542,pressure,causes,bad,sleeping,9,9,12,12,13,13,14,14,This type of memory foam is meant to reduce pressure points which causes bad sleeping .,
293242542,points,causes,bad,sleeping,10,10,12,12,13,13,14,14,This type of memory foam is meant to reduce pressure points which causes bad sleeping .,
294024918,it,generates,bad,smoke,2,2,3,3,7,7,1,1,"the smoke it generates is n't too bad , it feels typical .",
294396707,It,creates,negative,pressure,0,0,1,1,2,2,3,3,"It creates negative pressure and sucks air into any gap in the room , so if you do n't seal the window kit well ( plus the gap between some sliding windows when they 're open ) you draw in hot outside air .",
294970664,conciseness,begets,bad,writing,8,8,10,10,11,11,12,12,But Strunkian writing is a durable philosophy : conciseness rarely begets bad writing .,
296468986,which,starts,negative,reactions,18,18,19,19,23,23,24,24,The main character in this film who comes across as mild mannered gets kicked out by his wife which starts a cascade of negative reactions .,
296535450,it,produces,horrible,harmonics,7,7,8,8,9,9,10,10,It only plays 1 1/2 octaves before it produces horrible harmonics and refuses to hit a correct pitch .,
297166472,that,creates,bad,smell,15,15,16,16,17,17,18,18,I use to protect my microphones ...... of karaoke singers because they sing spit and that creates bad smell in the microphone .... very good product I recommend,
297383239,action,produces,negative,result,8,8,9,9,11,11,12,12,"And as actions have consequences , the negative action produces the negative result .",
297618836,video,causes,unlucky,anyone,12,12,16,16,26,26,25,25,"Supposedly , there 's an urban legend about a mysterious , unmarked video tape that somehow causes the death , seven days later , of anyone unlucky enough to watch it .",
297618836,tape,causes,unlucky,anyone,13,13,16,16,26,26,25,25,"Supposedly , there 's an urban legend about a mysterious , unmarked video tape that somehow causes the death , seven days later , of anyone unlucky enough to watch it .",
297848775,he,creates,horrible,ending,4,4,15,15,17,17,18,18,Out of nowhere BAM he just throws away everything in the last two books and creates a horrible ending .,
298084289,it,contributes,bad,reflections,12,12,13,13,16,16,17,17,I also always remove the glass from all my framed photos because it contributes too many bad reflections .,
298741512,It,provides,horrible,crimes,0,0,2,2,13,13,15,15,It also provides a chilling description of one of the Nazi 's most horrible war crimes .,
298948445,Blaze,acquires,bad,boy,14,14,15,15,17,17,18,18,"The stars have aligned and everything is just perfect ... that is until The Blaze acquires Dodgers bad boy , Matt Scanlon .",
298948445,Blaze,acquires,bad,Scanlon,14,14,15,15,17,17,21,21,"The stars have aligned and everything is just perfect ... that is until The Blaze acquires Dodgers bad boy , Matt Scanlon .",
299350701,It,produces,negative,bit,0,0,1,1,5,5,7,7,"It produces a consistently sharp negative rake bit MOST of the time , that wo n't cut anything .",
300574741,combination,creates,disgusting,ball,21,21,26,26,28,28,29,29,"This is a great item for us especially because our dog park has no grass , only dirt , and the combination of slobber and dirt creates a disgusting ball pretty quickly .",
300574741,slobber,creates,disgusting,ball,23,23,26,26,28,28,29,29,"This is a great item for us especially because our dog park has no grass , only dirt , and the combination of slobber and dirt creates a disgusting ball pretty quickly .",
300574741,dirt,creates,disgusting,ball,25,25,26,26,28,28,29,29,"This is a great item for us especially because our dog park has no grass , only dirt , and the combination of slobber and dirt creates a disgusting ball pretty quickly .",
300810282,it,causes,upset,stomachs,1,1,2,2,4,4,5,5,Plus it causes less upset stomachs .,
301485939,nicew,creates,negative,affect,1,1,13,13,14,14,15,15,A nicew change from chocolate with all the other stuff in it that creates negative affect in the body .,
301485939,change,creates,negative,affect,2,2,13,13,14,14,15,15,A nicew change from chocolate with all the other stuff in it that creates negative affect in the body .,
301687336,Hamsun,provides,frustrating,insignificance,13,13,14,14,24,24,25,25,"Through this first - person account of a troubled and delusional mind , Hamsun provides a sometimes bleak , sometimes comical vision of the frustrating insignificance of an individual lost within the framework of modern civilization .",
301705529,,generates,negative,reviews,0,0,6,6,7,7,8,8,"

 Island in the Sun often generates negative reviews , but it is , contrary to myth , an exceptional motion picture .",
301705529,Island,generates,negative,reviews,1,1,6,6,7,7,8,8,"

 Island in the Sun often generates negative reviews , but it is , contrary to myth , an exceptional motion picture .",
302071977,He,begins,sad,romances,0,0,1,1,5,5,6,6,"He begins a lifetime of sad romances , love affairs and marriages .",
302321853,speaker,produces,terrible,sound,7,7,8,8,10,10,5,5,Even when playing music the sound the speaker produces is terrible .,
302336537,speaker,produces,terrible,sound,7,7,8,8,10,10,5,5,Even when playing music the sound the speaker produces is terrible .,
302497507,event,causes,bad,things,2,2,3,3,4,4,5,5,"Another astronomical event causes bad things to happen to poor hapless 
 humanity .",
302506613,screen,provides,annoying,flex,4,4,13,13,14,14,15,15,First is the loose screen cover which sits about a millimeter above and provides annoying flex every time you use the screen .   Tried to leave tempered glass during first install to take up gap but had issues with face sealing to chassis .,
302506613,cover,provides,annoying,flex,5,5,13,13,14,14,15,15,First is the loose screen cover which sits about a millimeter above and provides annoying flex every time you use the screen .   Tried to leave tempered glass during first install to take up gap but had issues with face sealing to chassis .,
302519096,product,provides,disappointing,finish,1,1,2,2,4,4,5,5,This product provides a disappointing finish .,
302546776,thing,generates,terrible,noise,7,7,8,8,10,10,4,4,"The "" swooshing "" noise that this thing generates is terrible .",
303009801,it,produces,annoying,whine,17,17,18,18,21,21,22,22,"The Cooler may claim its quiet but no fan that small and that fast is quiet , it produces a very annoying whine like most fans of this size do at full speed .",
303098100,It,induces,sad,heart,0,0,1,1,3,3,4,4,It induces a sad heart and another $ 59 out of your pocket .,
303823402,film,starts,annoying,screen,18,18,19,19,11,11,15,15,"Add to this some pretty so - so audio and the annoying cartoon Drive - screen that the film starts out in , you may find this release of Track a bit disappointing .",
303938700,She,provides,heartbreaking,violence,0,0,12,12,19,19,20,20,"She also does n't flinch away from the horrors of war and provides up close moments of terror and heartbreaking violence , with unflinching honesty she shows how rape is used as a weapon in conflict zones .",
305208469,dust,causes,annoying,bubbles,39,39,42,42,43,43,44,44,"A word of advice , apply them in the bathroom after a hot shower . 
 The moisture will keep dust out of the air , and if you have ever installed a screen protector , you know that dust is what causes annoying bubbles on your screen . 
",
305208469,what,causes,annoying,bubbles,41,41,42,42,43,43,44,44,"A word of advice , apply them in the bathroom after a hot shower . 
 The moisture will keep dust out of the air , and if you have ever installed a screen protector , you know that dust is what causes annoying bubbles on your screen . 
",
305403650,news,provides,horrible,news,22,22,23,23,28,28,29,29,"It is depressing and sad , ( as is life ) but I prefer to read the more lighthearted stuff - the news provides all the depressing , horrible news I need .",
305789947,fleece,generates,bad,hair,4,4,17,17,23,23,24,24,"Plus the hat is fleece , which makes it snuggly , but sometimes too warm , and generates a lot of static = bad hair , so once I put it on for an outing , I do n't want to take it off again .",
306086270,Patterson,creates,horrible,villains,0,0,1,1,5,5,6,6,Patterson creates some good but horrible villains to go against Alex but Sunday was truly one to reckon with .,
306280692,It,produces,annoying,sound,0,0,1,1,9,9,5,5,It produces a vibrating humming sound that is n't annoying compared to some other compressors .,
306336133,it,generates,annoying,sound,21,21,23,23,32,32,28,28,"Though I do n't use my wireless NETGEAR WGR614 very often , it was broken soon after a year , and it now generates very high pitched sharp sound which is so annoying .",
306760009,which,engenders,negative,effects,27,27,28,28,29,29,31,31,"In one of the chapters in this book , the author points to the use of fear as a management technique which achieves short term results but which engenders negative feedback effects , used in many corporations at some time or another .",
307759820,Salva,introduces,stupid,siblings,6,6,18,18,30,30,21,21,"Unlike many horror film directors , Salva has the restraint to slowly build a truly creepy atmosphere and introduces characters -- siblings Trish and Darry -- who are even more stupid than your average horror protagonists but at least come across as actual human beings and not just cannon fodder .",
308873359,he,causes,terrible,accident,14,14,15,15,17,17,18,18,"We see Roscuro , the rat , leave a ship docked in Dor and he causes a terrible accident during the wonderful Soup Festival .",
309517332,This,causes,annoying,reflections,0,0,1,1,3,3,7,7,This causes some annoying light bending / reflections during normal use .,
309739523,one,produces,annoying,noise,1,1,2,2,8,8,5,5,This one produces a slight noise ... not annoying ... but noticeable .,
309913088,it,causes,terrible,allergies,10,10,11,11,12,12,13,13,"At best they do n't digest it , at worst it causes terrible allergies , making them itch and break out in ear infections .",
309924958,slide,creates,annoying,sounds,9,9,15,15,17,17,18,18,"This is necessary because the pan does tend to slide a little bit , which creates rather annoying sounds when a dog moves around .",
310064055,it,introduces,horrible,hum,2,2,11,11,13,13,15,15,"However , it is really sensitive to the power supply and introduces a horrible digital hum when run after my King of Tone clone on my 1Spot chain .",
310278080,ingredients,causes,bad,allergies,9,9,11,11,17,17,18,18,I am writing a review because one of the ingredients Alfalfa causes a lot of sensitive dogs bad allergies .,
310278080,Alfalfa,causes,bad,allergies,10,10,11,11,17,17,18,18,I am writing a review because one of the ingredients Alfalfa causes a lot of sensitive dogs bad allergies .,
310508620,pregnancy,causes,horrible,defects,16,16,19,19,20,20,22,22,"But when Reed Briggs ' biggest client , Geller Pharmaceuticals , is sued for manufacturing a pregnancy drug that causes horrible birth defects and opposing attorney , Aaron Flynn , finds evidence , during discovery , that Geller is hiding studies that prove it was aware of the problem , Daniel finds himself to be the company scapegoat , blamed for incompetence and fired .",
310508620,drug,causes,horrible,defects,17,17,19,19,20,20,22,22,"But when Reed Briggs ' biggest client , Geller Pharmaceuticals , is sued for manufacturing a pregnancy drug that causes horrible birth defects and opposing attorney , Aaron Flynn , finds evidence , during discovery , that Geller is hiding studies that prove it was aware of the problem , Daniel finds himself to be the company scapegoat , blamed for incompetence and fired .",
311268449,which,causes,bad,guy,5,5,6,6,8,8,9,9,"He does n't land squarely which causes the bad guy to shift a bit , and consequently he lands on his butt again .",
311542173,it,creates,horrible,loop,23,23,24,24,26,26,27,27,I tend to get a lot of complaints from my online friends that they can hear my game audio and chat audio and it creates a horrible loop ...,
312345730,he,creates,bad,shows,3,3,4,4,9,9,12,12,"In Redshirts , he creates a hilarious parody of bad science fiction shows , but more importantly it highlights how bad science , lazy writers , inconsistent plots , and killing off characters just to keep the tension high can detrimentally affect a series and reflect adversely on the shows fans .",
313151033,negotiation,creates,bad,feelings,5,5,6,6,7,7,8,8,The fact is that adversarial negotiation creates bad feelings and ultimately leads to a high rate of unfulfilled agreements for the simple reason that people are more likely to renege on a deal if they think they lost in the negotiation .,
313445487,he,starts,horrible,visions,9,9,10,10,12,12,13,13,"After being a tester for a new drug , he starts having horrible visions of a mud - like monster .",
313820610,listener,develops,bad,case,14,14,16,16,18,18,19,19,"Her beats and rhythm are nice to listen to at first , but the listener quickly develops a bad case of earworm-- you just ca n't get her music out of your head all day ! ! !  ",
314040048,remake,introduces,horrible,dub,1,1,9,9,12,12,14,14,This remake does away with the original dub and introduces an absolutely horrible American dub .,
315720489,expansion,introduces,annoying,crashes,1,1,2,2,5,5,6,6,"This expansion introduces tons of annoying crashes and bugs into the old levels , and one major game killer on The Docks that makes the level unfinishable .  ",
315849097,which,causes,angry,issues,12,12,13,13,15,15,16,16,"Christine takes credit for New Christine 's birthday present for Richard , which causes many angry issues to arise between the two women .",
315949459,author,provides,bad,answers,1,1,2,2,7,7,8,8,"The author provides some specific instances of bad answers and gives some general guidance on good answers , but taking these generics and providing a specific example would help illustrate some of the points .",
316111821,it,produces,horrible,pasta,16,16,17,17,20,20,14,14,"I have the attachment for the Kitchen - Aid stand mixer but the "" pasta "" it produces is fairly horrible .",
318147693,He,introduces,bad,guys,0,0,1,1,3,3,4,4,He introduces the bad guys early and allows the reader to follow their plans as they play cat - and - mouse against Jesse .,
318219818,product,causes,negative,problems,3,3,4,4,6,6,8,8,This naturally sweetened product causes no negative digestive problems unlike Jello puddings ! !,
318670158,Lisa,creates,bad,characters,0,0,1,1,8,8,3,3,"Lisa creates intriguing characters , both good & bad .",
318935703,Ladytron,provides,disappointing,moment,0,0,7,7,11,11,12,12,"Ladytron 's "" Everything You Touch "" provides the only really disappointing moment of this mix , with its annoying distorted female vocal loop at the beginning , though the track gets better from there .",
318935703,Everything,provides,disappointing,moment,3,3,7,7,11,11,12,12,"Ladytron 's "" Everything You Touch "" provides the only really disappointing moment of this mix , with its annoying distorted female vocal loop at the beginning , though the track gets better from there .",
318980379,This,creates,terrible,problem,0,0,1,1,3,3,4,4,"This creates a terrible problem , and a potential accident waiting to happen for the dog when its walking .",
319076041,she,creates,terrible,wounds,16,16,20,20,21,21,22,22,"She will scratch her ears , neck , underarms , back of her front arms until she literally bleeds and creates terrible wounds that are simply horrifying .",
319603831,gloss,causes,terrible,reflection,2,2,4,4,6,6,7,7,The white gloss paint causes a terrible reflection back into the lens of the camera .,
319603831,paint,causes,terrible,reflection,3,3,4,4,6,6,7,7,The white gloss paint causes a terrible reflection back into the lens of the camera .,
320793462,performance,creates,annoying,film,3,3,4,4,6,6,7,7,Ashley Galloway 's performance creates an annoying film,
320812959,wrist,ENCOURAGES,bad,ergonomics,19,19,23,23,24,24,25,25,I would n't normally take a star off for an accessory but it is bad design to include a wrist - rest that ENCOURAGES bad ergonomics .,
320812959,rest,ENCOURAGES,bad,ergonomics,21,21,23,23,24,24,25,25,I would n't normally take a star off for an accessory but it is bad design to include a wrist - rest that ENCOURAGES bad ergonomics .,
320998196,TN,provides,terrible,accuracy,15,15,26,26,27,27,29,29,"Every four - hundred dollar screen of this size at Best Buy will be a TN panel , which while having the fastest refresh rate , provides terrible color accuracy and viewing angles that fall off drastically when viewed from any angle other than DEAD center .",
320998196,panel,provides,terrible,accuracy,16,16,26,26,27,27,29,29,"Every four - hundred dollar screen of this size at Best Buy will be a TN panel , which while having the fastest refresh rate , provides terrible color accuracy and viewing angles that fall off drastically when viewed from any angle other than DEAD center .",
321938087,Howarth,provides,annoying,feel,0,0,12,12,14,14,16,16,"Howarth sings once again , and his voice once again distracts and provides an annoying cartoony feel to the song .",
321938087,voice,provides,annoying,feel,7,7,12,12,14,14,16,16,"Howarth sings once again , and his voice once again distracts and provides an annoying cartoony feel to the song .",
322319172,Kiner,creates,bad,few,2,2,11,11,22,22,13,13,"Anyway , Kiner dumps most of John Williams ' themes and creates a few of his own , which are n't too bad , though they 're rarely played among the noise .",
323022062,brand,produces,bad,disc,6,6,13,13,15,15,16,16,Verbatim continues to be the only brand I 've ever used that never produces an bad disc .,
324825189,hindrances,creates,frustrating,angst,2,2,30,30,40,40,34,34,"The constant hindrances of George Warleggan and his business associates toward Ross and his attempts to keep his mine running and food on the table of the local commoners , creates a type of angst that is more than slightly frustrating .",
324825189,Warleggan,creates,frustrating,angst,5,5,30,30,40,40,34,34,"The constant hindrances of George Warleggan and his business associates toward Ross and his attempts to keep his mine running and food on the table of the local commoners , creates a type of angst that is more than slightly frustrating .",
324825189,associates,creates,frustrating,angst,9,9,30,30,40,40,34,34,"The constant hindrances of George Warleggan and his business associates toward Ross and his attempts to keep his mine running and food on the table of the local commoners , creates a type of angst that is more than slightly frustrating .",
324825189,attempts,creates,frustrating,angst,14,14,30,30,40,40,34,34,"The constant hindrances of George Warleggan and his business associates toward Ross and his attempts to keep his mine running and food on the table of the local commoners , creates a type of angst that is more than slightly frustrating .",
325143463,this,causes,stupid,moment,19,19,20,20,37,37,38,38,"While she wants to stop her family always dropping in on her , she 's a natural nurturer and this causes one bit of miscommunication between her and Ryan and a brief , nearly head - bangingly stupid moment .",
325588721,it,creates,annoying,noises,5,5,6,6,2,2,4,4,besides the annoying loud noises it creates while cooking,
325588724,it,creates,annoying,noises,5,5,6,6,2,2,4,4,"besides the annoying loud noises it creates while cooking , everything else is great !",
325714106,it,creates,negative,pressure,17,17,18,18,20,20,21,21,"So at night , I turn this on and vent out the hot indoor air , and it creates a negative pressure in the house so it sucks air through my front door and windows of the other bedrooms .",
325897280,one,introduces,annoying,objectives,1,1,7,7,17,17,18,18,"This one on the other hand , introduces a host of crappy non - gameplay mechanics , annoying objectives , worse enemies , worse controls , worse weapons , and overall is trying to be too much ' better ' than its predecessor .",
326096343,It,produces,horrible,amount,0,0,1,1,12,12,4,4,It produces a huge amount of front port noise that 's just horrible during low bass music playback !,
327355220,sweat,causes,terrible,odor,6,6,13,13,15,15,16,16,I think they helped with the sweat that develops between my toes which causes a terrible odor .,
327516490,Goncharov,creates,heartbreaking,portrait,1,1,2,2,8,8,9,9,"

 Goncharov creates a detailed , honest and heartbreaking portrait of what it is like to suffer with severe depression .",
327641208,it,produces,annoying,sounds,6,6,8,8,18,18,14,14,"Wen in use with amplifier , it   produces a loud cracking or popping sounds that is very annoying .",
329487221,Sony,provides,terrible,headset,14,14,15,15,11,11,12,12,"I was hoping these buds would be more comfortable than the terrible headset that Sony provides with the console , but these are bad too , and hurt after prolonged use .",
331853211,this,introduces,frustrating,amount,6,6,7,7,12,12,13,13,"But at the same time , this introduces a fatalistic and occasionally frustrating amount of luck into the gameplay , because the cost of rolling too high is losing an entire worker , which in a worker placement game is a not - small amount of pain to introduce for a simple bad roll .",
332017782,She,creates,bad,person,0,0,6,6,8,8,9,9,She leaves nothing untouched and really creates a bad person who you really want to be caught because his crimes are so gruesome .,
332284283,this,provides,terrible,mount,37,37,38,38,40,40,41,41,My one and only complaint is the mounting of the speakers to the wall : there is a small keyhole to hang the speaker from a screw you put into the wall ( not supplied ) ; this provides a terrible mount and the speakers really should be supplied with a mounting bracket .,
332357462,Yancey,creates,horrible,world,4,4,5,5,9,9,1,1,The world that Rick Yancey creates is harsh and horrible .,
332361976,it,causes,horrible,grouping,4,4,10,10,11,11,12,12,"Feels solid , but it loosens as you shoot and causes horrible grouping .",
332706929,it,develops,bad,habits,3,3,4,4,5,5,6,6,"And over time it develops bad habits -- turning too much in one direction and getting the hose tanged ; not quiet resting not the bottom of the pool ; listing to one side , etc .",
332706929,it,develops,bad,turning,3,3,4,4,5,5,8,8,"And over time it develops bad habits -- turning too much in one direction and getting the hose tanged ; not quiet resting not the bottom of the pool ; listing to one side , etc .",
332706929,it,develops,bad,getting,3,3,4,4,5,5,15,15,"And over time it develops bad habits -- turning too much in one direction and getting the hose tanged ; not quiet resting not the bottom of the pool ; listing to one side , etc .",
332706929,it,develops,bad,quiet,3,3,4,4,5,5,21,21,"And over time it develops bad habits -- turning too much in one direction and getting the hose tanged ; not quiet resting not the bottom of the pool ; listing to one side , etc .",
332706929,it,develops,bad,resting,3,3,4,4,5,5,22,22,"And over time it develops bad habits -- turning too much in one direction and getting the hose tanged ; not quiet resting not the bottom of the pool ; listing to one side , etc .",
332706929,it,develops,bad,listing,3,3,4,4,5,5,30,30,"And over time it develops bad habits -- turning too much in one direction and getting the hose tanged ; not quiet resting not the bottom of the pool ; listing to one side , etc .",
332706929,it,develops,bad,etc,3,3,4,4,5,5,35,35,"And over time it develops bad habits -- turning too much in one direction and getting the hose tanged ; not quiet resting not the bottom of the pool ; listing to one side , etc .",
333612533,Lisa,creates,bad,characters,0,0,1,1,8,8,3,3,"Lisa creates intriguing characters , both good & bad .",
334390408,material,causes,annoying,expierence,13,13,15,15,19,19,21,21,What remains of the original Capitol tracks is at odds with the added material which causes a disjointed and annoying listening expierence .,
335617940,Yancey,creates,terrible,dystopia,0,0,1,1,7,7,3,3,Yancey creates a dystopia that is unspeakably terrible .,
335682455,Beverly,creates,annoying,relatives,0,0,2,2,4,4,5,5,Beverly always creates good annoying relatives for her hero and heroine .,
336061915,it,produces,terrible,effects,17,17,18,18,15,15,16,16,I 've watched friends who had parents with Alzheimer 's disease and have seen the terrible effects it produces .,
